user_id,subscription_type,monthly_revenue,country,age,gender,device,plan_duration,subscribed_duration,start_month,clv
1597,Basic,13,Spain,37,Male,Smart TV,1 Month,363,6,4719
1598,Standard,11,United States,48,Male,Laptop,1 Month,332,8,3652
1599,Standard,13,Canada,45,Female,Smart TV,1 Month,206,9,2678
1600,Basic,11,United States,39,Male,Tablet,1 Month,265,9,2915
1601,Premium,14,United States,39,Male,Smartphone,1 Month,230,9,3220
1602,Basic,15,Canada,46,Female,Smart TV,1 Month,288,9,4320
1603,Standard,13,United Kingdom,30,Female,Smartphone,1 Month,256,9,3328
1604,Premium,10,Australia,32,Female,Smartphone,1 Month,250,9,2500
1605,Basic,11,Germany,39,Male,Laptop,1 Month,423,3,4653
1606,Premium,15,France,35,Female,Smartphone,1 Month,331,8,4965
1607,Basic,15,Brazil,41,Female,Smartphone,1 Month,300,9,4500
1608,Standard,11,Mexico,32,Female,Smart TV,1 Month,240,12,2640
1609,Standard,14,Spain,41,Female,Smart TV,1 Month,235,10,3290
1610,Basic,14,Italy,36,Female,Smart TV,1 Month,233,10,3262
1611,Premium,15,Spain,49,Male,Laptop,1 Month,261,10,3915
1612,Basic,11,Spain,30,Female,Smartphone,1 Month,320,10,3520
1613,Standard,15,United States,40,Female,Smartphone,1 Month,227,10,3405
1614,Premium,13,Canada,46,Female,Tablet,1 Month,253,10,3289
1615,Basic,11,United States,30,Female,Smart TV,1 Month,222,10,2442
1616,Premium,10,United States,48,Male,Laptop,1 Month,573,1,5730
1617,Basic,11,Canada,50,Male,Tablet,1 Month,391,4,4301
1618,Standard,11,United Kingdom,27,Male,Smart TV,1 Month,392,5,4312
1619,Standard,14,Australia,51,Female,Laptop,1 Month,452,4,6328
1620,Basic,11,Germany,38,Male,Smartphone,1 Month,422,5,4642
1621,Premium,10,France,39,Male,Laptop,1 Month,391,4,3910
1622,Basic,12,Brazil,45,Female,Smart TV,1 Month,361,5,4332
1623,Standard,12,Mexico,29,Male,Laptop,1 Month,453,3,5436
1624,Premium,13,Spain,35,Male,Smartphone,1 Month,249,10,3237
1625,Basic,10,Italy,51,Female,Smart TV,1 Month,163,10,1630
1626,Premium,11,Spain,51,Male,Smart TV,1 Month,234,10,2574
1627,Basic,15,Spain,42,Female,Smartphone,1 Month,264,10,3960
1628,Standard,13,United States,48,Female,Laptop,1 Month,263,9,3419
1629,Standard,14,Canada,40,Male,Smart TV,1 Month,119,12,1666
1630,Basic,13,United States,39,Male,Smart TV,1 Month,297,9,3861
1631,Premium,14,United States,44,Male,Laptop,1 Month,301,9,4214
1632,Basic,14,Canada,27,Female,Laptop,1 Month,455,3,6370
1633,Standard,11,United Kingdom,35,Male,Tablet,1 Month,249,8,2739
1634,Premium,14,Australia,45,Male,Smart TV,1 Month,316,8,4424
1635,Basic,12,Germany,33,Male,Tablet,1 Month,326,8,3912
1636,Premium,10,France,32,Female,Smart TV,1 Month,325,8,3250
1637,Basic,11,Brazil,51,Female,Laptop,1 Month,283,7,3113
1638,Standard,10,Mexico,40,Female,Tablet,1 Month,314,7,3140
1639,Standard,15,Spain,47,Male,Laptop,1 Month,320,7,4800
1640,Basic,13,Italy,42,Male,Smart TV,1 Month,323,7,4199
1641,Premium,10,Spain,41,Male,Tablet,1 Month,326,7,3260
1642,Basic,12,Spain,43,Male,Tablet,1 Month,419,7,5028
1643,Standard,11,United States,42,Female,Tablet,1 Month,295,7,3245
1644,Premium,14,Canada,28,Male,Smartphone,1 Month,273,9,3822
1645,Basic,12,United States,40,Female,Laptop,1 Month,304,7,3648
1646,Basic,15,United States,46,Female,Tablet,1 Month,427,7,6405
1647,Basic,11,Canada,39,Female,Laptop,1 Month,334,6,3674
1648,Standard,15,United Kingdom,41,Female,Smartphone,1 Month,342,6,5130
1649,Premium,15,Australia,30,Male,Tablet,1 Month,314,6,4710
1650,Basic,14,Germany,32,Male,Tablet,1 Month,405,6,5670
1651,Basic,14,France,38,Male,Smart TV,1 Month,344,6,4816
1652,Premium,11,Brazil,38,Male,Tablet,1 Month,404,6,4444
1653,Standard,13,Mexico,32,Male,Smartphone,1 Month,516,1,6708
1654,Standard,14,Spain,27,Male,Tablet,1 Month,487,3,6818
1655,Basic,15,Italy,50,Female,Tablet,1 Month,426,4,6390
1656,Premium,10,Spain,30,Male,Smartphone,1 Month,273,10,2730
1657,Standard,11,Spain,49,Male,Smartphone,1 Month,319,7,3509
1658,Basic,11,United States,32,Female,Laptop,1 Month,348,7,3828
1659,Standard,14,Canada,35,Male,Smartphone,1 Month,316,7,4424
1660,Premium,12,United States,44,Male,Tablet,1 Month,395,7,4740
1661,Basic,13,United States,49,Female,Laptop,1 Month,211,10,2743
1662,Premium,13,Canada,39,Male,Smartphone,1 Month,297,8,3861
1663,Standard,12,United Kingdom,38,Female,Smartphone,1 Month,295,8,3540
1664,Basic,10,Australia,38,Female,Laptop,1 Month,352,8,3520
1665,Standard,11,Germany,37,Male,Smartphone,1 Month,255,8,2805
1666,Premium,11,France,28,Male,Laptop,1 Month,313,8,3443
1667,Basic,11,Brazil,49,Male,Tablet,1 Month,394,5,4334
1668,Standard,13,Mexico,33,Female,Tablet,1 Month,363,8,4719
1669,Premium,10,Spain,48,Male,Tablet,1 Month,235,9,2350
1670,Basic,13,Italy,34,Male,Tablet,1 Month,264,9,3432
1671,Premium,13,Spain,39,Female,Smartphone,1 Month,261,9,3393
1672,Basic,15,Spain,30,Male,Tablet,1 Month,287,9,4305
1673,Standard,10,United States,37,Male,Tablet,1 Month,281,9,2810
1674,Standard,10,Canada,38,Male,Smart TV,1 Month,482,2,4820
1675,Basic,12,United States,42,Female,Laptop,1 Month,270,8,3240
1676,Premium,15,United States,35,Female,Laptop,1 Month,300,9,4500
1677,Basic,14,Canada,30,Male,Tablet,1 Month,270,11,3780
1678,Standard,15,United Kingdom,48,Female,Smart TV,1 Month,328,10,4920
1679,Premium,14,Australia,48,Male,Tablet,1 Month,234,10,3276
1680,Basic,13,Germany,32,Male,Laptop,1 Month,262,10,3406
1681,Premium,15,France,27,Male,Smart TV,1 Month,258,10,3870
1682,Basic,10,Brazil,48,Female,Laptop,1 Month,319,10,3190
1683,Standard,12,Mexico,33,Male,Laptop,1 Month,224,10,2688
1684,Standard,13,Spain,28,Male,Smartphone,1 Month,253,10,3289
1685,Basic,15,Italy,46,Male,Laptop,1 Month,249,10,3735
1686,Premium,11,Spain,40,Male,Laptop,1 Month,573,1,6303
1687,Basic,13,Spain,49,Male,Smartphone,1 Month,422,3,5486
1688,Standard,14,United States,41,Female,Tablet,1 Month,422,4,5908
1689,Premium,13,Canada,38,Male,Tablet,1 Month,422,5,5486
1690,Basic,13,United States,42,Female,Laptop,1 Month,422,5,5486
1691,Premium,13,United States,27,Female,Smart TV,1 Month,361,5,4693
1692,Basic,12,Canada,41,Female,Tablet,1 Month,392,5,4704
1693,Standard,13,United Kingdom,41,Female,Tablet,1 Month,483,3,6279
1694,Standard,11,Australia,49,Male,Laptop,1 Month,253,10,2783
1695,Basic,14,Germany,28,Female,Smartphone,1 Month,165,10,2310
1696,Premium,13,France,44,Male,Laptop,1 Month,263,10,3419
1697,Basic,11,Brazil,47,Female,Tablet,1 Month,392,6,4312
1698,Standard,12,Mexico,29,Male,Tablet,1 Month,262,9,3144
1699,Premium,10,Spain,31,Female,Laptop,1 Month,202,9,2020
1700,Basic,12,Italy,28,Female,Smart TV,1 Month,328,9,3936
1701,Premium,15,Spain,32,Male,Smart TV,1 Month,301,9,4515
1702,Basic,12,Spain,43,Male,Smartphone,1 Month,513,2,6156
1703,Standard,13,United States,48,Male,Smart TV,1 Month,514,1,6682
1704,Standard,10,Canada,28,Male,Laptop,1 Month,325,8,3250
1705,Basic,14,United States,31,Female,Tablet,1 Month,324,8,4536
1706,Premium,15,United States,47,Male,Laptop,1 Month,343,7,5145
1707,Basic,13,Canada,39,Female,Smartphone,1 Month,314,7,4082
1708,Standard,13,United Kingdom,35,Male,Smartphone,1 Month,347,7,4511
1709,Premium,10,Australia,42,Female,Smartphone,1 Month,316,7,3160
1710,Basic,11,Germany,30,Male,Smart TV,1 Month,355,7,3905
1711,Premium,14,France,34,Male,Smartphone,1 Month,326,7,4564
1712,Basic,11,Brazil,35,Male,Smartphone,1 Month,417,7,4587
1713,Standard,12,Mexico,31,Female,Tablet,1 Month,326,7,3912
1714,Standard,14,Spain,36,Female,Tablet,1 Month,356,7,4984
1715,Basic,14,Italy,31,Female,Laptop,1 Month,182,12,2548
1716,Premium,11,Spain,32,Male,Smart TV,1 Month,335,10,3685
1717,Basic,10,Spain,46,Female,Smartphone,1 Month,334,8,3340
1718,Standard,15,United States,30,Male,Tablet,1 Month,373,6,5595
1719,Premium,12,Canada,46,Male,Laptop,1 Month,343,6,4116
1720,Basic,12,United States,44,Female,Tablet,1 Month,405,6,4860
1721,Basic,12,United States,34,Male,Tablet,1 Month,343,6,4116
1722,Basic,13,Canada,31,Male,Tablet,1 Month,577,1,7501
1723,Standard,13,United Kingdom,34,Male,Smart TV,1 Month,485,2,6305
1724,Premium,12,Australia,28,Male,Laptop,1 Month,487,4,5844
1725,Basic,10,Germany,36,Female,Smartphone,1 Month,334,8,3340
1726,Basic,14,France,48,Female,Laptop,1 Month,414,7,5796
1727,Premium,13,Brazil,40,Male,Smartphone,1 Month,319,7,4147
1728,Standard,15,Mexico,35,Male,Smartphone,1 Month,346,7,5190
1729,Standard,11,Spain,41,Male,Laptop,1 Month,342,7,3762
1730,Basic,10,Italy,28,Female,Smartphone,1 Month,364,8,3640
1731,Premium,12,Spain,37,Male,Tablet,1 Month,267,8,3204
1732,Standard,12,Spain,33,Male,Smartphone,1 Month,327,8,3924
1733,Basic,15,United States,27,Female,Tablet,1 Month,295,8,4425
1734,Standard,14,Canada,35,Male,Tablet,1 Month,353,8,4942
1735,Premium,10,United States,27,Male,Smartphone,1 Month,284,8,2840
1736,Basic,15,United States,29,Female,Smartphone,1 Month,454,4,6810
1737,Premium,12,Canada,28,Female,Laptop,1 Month,394,5,4728
1738,Standard,12,United Kingdom,33,Female,Smartphone,1 Month,328,9,3936
1739,Basic,10,Australia,35,Female,Smartphone,1 Month,233,9,2330
1740,Standard,15,Germany,37,Female,Laptop,1 Month,262,9,3930
1741,Premium,12,France,31,Male,Smartphone,1 Month,260,9,3120
1742,Basic,13,Brazil,27,Male,Laptop,1 Month,281,9,3653
1743,Standard,11,Mexico,48,Male,Tablet,1 Month,311,9,3421
1744,Premium,15,Spain,30,Female,Smart TV,1 Month,545,4,8175
1745,Basic,14,Italy,45,Male,Tablet,1 Month,331,8,4634
1746,Premium,14,Spain,28,Male,Smart TV,1 Month,270,10,3780
1747,Basic,12,Spain,30,Female,Laptop,1 Month,240,12,2880
1748,Standard,15,United States,48,Male,Smartphone,1 Month,358,10,5370
1749,Standard,10,Canada,37,Female,Laptop,1 Month,264,10,2640
1750,Basic,15,United States,28,Female,Smartphone,1 Month,259,10,3885
1751,Premium,14,United States,43,Female,Tablet,1 Month,257,10,3598
1752,Basic,10,Canada,36,Male,Laptop,1 Month,317,10,3170
1753,Standard,15,United Kingdom,47,Male,Laptop,1 Month,224,10,3360
1754,Premium,10,Australia,42,Male,Smart TV,1 Month,251,10,2510
1755,Basic,15,Germany,50,Male,Laptop,1 Month,249,10,3735
1756,Premium,13,France,41,Male,Tablet,1 Month,542,2,7046
1757,Basic,13,Brazil,43,Male,Laptop,1 Month,422,3,5486
1758,Standard,13,Mexico,35,Male,Laptop,1 Month,422,5,5486
1759,Standard,10,Spain,51,Male,Smart TV,1 Month,391,6,3910
1760,Basic,15,Italy,35,Male,Tablet,1 Month,391,6,5865
1761,Premium,10,Spain,37,Male,Smart TV,1 Month,300,7,3000
1762,Basic,10,Spain,28,Female,Smartphone,1 Month,422,4,4220
1763,Standard,14,United States,32,Female,Smartphone,1 Month,511,2,7154
1764,Premium,13,Canada,37,Female,Tablet,1 Month,253,10,3289
1765,Basic,11,United States,37,Female,Tablet,1 Month,201,10,2211
1766,Premium,12,United States,34,Female,Smart TV,1 Month,393,7,4716
1767,Basic,15,Canada,30,Female,Tablet,1 Month,453,4,6795
1768,Standard,14,United Kingdom,35,Male,Tablet,1 Month,293,9,4102
1769,Standard,14,Australia,41,Female,Laptop,1 Month,265,9,3710
1770,Basic,13,Germany,50,Female,Tablet,1 Month,302,10,3926
1771,Premium,11,France,48,Female,Laptop,1 Month,332,9,3652
1772,Basic,12,Brazil,29,Male,Smart TV,1 Month,332,9,3984
1773,Standard,12,Mexico,37,Male,Tablet,1 Month,333,7,3996
1774,Premium,15,Spain,36,Female,Tablet,1 Month,363,8,5445
1775,Basic,15,Italy,45,Male,Tablet,1 Month,327,8,4905
1776,Premium,15,Spain,27,Female,Smart TV,1 Month,425,6,6375
1777,Basic,12,Spain,31,Female,Tablet,1 Month,364,6,4368
1778,Standard,11,United States,42,Female,Tablet,1 Month,405,7,4455
1779,Standard,15,Canada,43,Female,Smartphone,1 Month,314,7,4710
1780,Basic,13,United States,43,Male,Smart TV,1 Month,348,7,4524
1781,Premium,15,United States,35,Female,Laptop,1 Month,320,7,4800
1782,Basic,13,Canada,51,Male,Laptop,1 Month,445,7,5785
1783,Standard,13,United Kingdom,42,Female,Smartphone,1 Month,355,7,4615
1784,Premium,13,Australia,36,Male,Tablet,1 Month,356,7,4628
1785,Basic,13,Germany,50,Female,Tablet,1 Month,359,7,4667
1786,Premium,15,France,43,Female,Laptop,1 Month,420,7,6300
1787,Basic,11,Brazil,28,Male,Laptop,1 Month,365,7,4015
1788,Standard,10,Mexico,48,Female,Smart TV,1 Month,457,6,4570
1789,Standard,14,Spain,47,Female,Tablet,1 Month,372,6,5208
1790,Basic,12,Italy,31,Male,Smart TV,1 Month,434,6,5208
1791,Premium,14,Spain,45,Male,Laptop,1 Month,516,1,7224
1792,Basic,15,Spain,45,Female,Tablet,1 Month,577,2,8655
1793,Standard,14,United States,42,Female,Smart TV,1 Month,457,3,6398
1794,Premium,12,Canada,36,Female,Tablet,1 Month,426,6,5112
1795,Basic,14,United States,32,Male,Smart TV,1 Month,365,7,5110
1796,Basic,10,United States,50,Male,Tablet,1 Month,419,7,4190
1797,Basic,14,Canada,39,Male,Smart TV,1 Month,325,7,4550
1798,Standard,10,United Kingdom,51,Male,Smartphone,1 Month,377,7,3770
1799,Premium,14,Australia,49,Female,Tablet,1 Month,425,5,5950
1800,Basic,14,Germany,42,Male,Tablet,1 Month,273,12,3822
1801,Basic,12,France,46,Male,Tablet,1 Month,297,8,3564
1802,Premium,12,Brazil,30,Male,Smartphone,1 Month,326,8,3912
1803,Standard,10,Mexico,48,Male,Smart TV,1 Month,323,8,3230
1804,Standard,12,Spain,40,Female,Laptop,1 Month,382,8,4584
1805,Basic,10,Italy,50,Female,Smart TV,1 Month,424,4,4240
1806,Premium,15,Spain,49,Female,Laptop,1 Month,424,5,6360
1807,Standard,11,Spain,37,Male,Smartphone,1 Month,332,8,3652
1808,Basic,12,United States,43,Male,Laptop,1 Month,326,9,3912
1809,Standard,15,Canada,40,Female,Tablet,1 Month,263,9,3945
1810,Premium,14,United States,27,Male,Laptop,1 Month,353,9,4942
1811,Basic,10,United States,47,Male,Smart TV,1 Month,257,9,2570
1812,Premium,11,Canada,50,Male,Smartphone,1 Month,315,9,3465
1813,Standard,12,United Kingdom,31,Female,Smartphone,1 Month,311,9,3732
1814,Basic,10,Australia,33,Male,Smartphone,1 Month,454,7,4540
1815,Standard,13,Germany,42,Female,Tablet,1 Month,300,9,3900
1816,Premium,14,France,51,Female,Laptop,1 Month,209,12,2926
1817,Basic,12,Brazil,43,Female,Smartphone,1 Month,298,10,3576
1818,Standard,15,Mexico,45,Female,Smart TV,1 Month,358,10,5370
1819,Premium,13,Spain,48,Female,Tablet,1 Month,261,10,3393
1820,Basic,14,Italy,48,Female,Smart TV,1 Month,260,10,3640
1821,Premium,12,Spain,30,Male,Smartphone,1 Month,289,10,3468
1822,Basic,15,Spain,29,Female,Tablet,1 Month,318,10,4770
1823,Standard,10,United States,28,Male,Tablet,1 Month,222,10,2220
1824,Standard,12,Canada,46,Female,Laptop,1 Month,281,10,3372
1825,Basic,13,United States,45,Male,Smart TV,1 Month,573,1,7449
1826,Premium,12,United States,30,Male,Tablet,1 Month,514,3,6168
1827,Basic,13,Canada,44,Female,Laptop,1 Month,422,4,5486
1828,Standard,14,United Kingdom,46,Male,Laptop,1 Month,422,5,5908
1829,Premium,13,Australia,36,Female,Tablet,1 Month,422,6,5486
1830,Basic,12,Germany,27,Female,Smartphone,1 Month,392,7,4704
1831,Premium,14,France,43,Male,Laptop,1 Month,361,5,5054
1832,Basic,11,Brazil,48,Female,Smartphone,1 Month,484,5,5324
1833,Standard,12,Mexico,36,Female,Smartphone,1 Month,422,6,5064
1834,Standard,10,Spain,44,Male,Smart TV,1 Month,483,3,4830
1835,Basic,11,Italy,41,Female,Tablet,1 Month,228,10,2508
1836,Premium,12,Spain,29,Female,Smart TV,1 Month,320,10,3840
1837,Basic,13,Spain,28,Female,Smartphone,1 Month,327,10,4251
1838,Standard,11,United States,36,Female,Smartphone,1 Month,286,9,3146
1839,Premium,15,Canada,36,Female,Smart TV,1 Month,265,9,3975
1840,Basic,14,United States,40,Male,Laptop,1 Month,326,9,4564
1841,Premium,11,United States,35,Female,Tablet,1 Month,241,12,2651
1842,Basic,14,Canada,34,Female,Smartphone,1 Month,272,12,3808
1843,Standard,10,United Kingdom,46,Male,Laptop,1 Month,240,11,2400
1844,Standard,14,Australia,47,Female,Smart TV,1 Month,271,11,3794
1845,Basic,12,Germany,32,Female,Smartphone,1 Month,325,8,3900
1846,Premium,13,France,45,Male,Smartphone,1 Month,242,12,3146
1847,Basic,10,Brazil,31,Female,Smartphone,1 Month,514,2,5140
1848,Standard,11,Mexico,49,Male,Laptop,1 Month,637,1,7007
1849,Premium,11,Spain,33,Female,Smartphone,1 Month,343,7,3773
1850,Basic,12,Italy,30,Male,Smartphone,1 Month,375,7,4500
1851,Premium,11,Spain,48,Female,Laptop,1 Month,378,7,4158
1852,Basic,14,Spain,49,Female,Tablet,1 Month,444,7,6216
1853,Standard,13,United States,43,Male,Laptop,1 Month,387,7,5031
1854,Standard,14,Canada,46,Female,Laptop,1 Month,387,7,5418
1855,Basic,12,United States,33,Male,Smartphone,1 Month,357,7,4284
1856,Premium,15,United States,31,Female,Smartphone,1 Month,421,7,6315
1857,Basic,13,Canada,44,Female,Smart TV,1 Month,395,6,5135
1858,Standard,10,United Kingdom,34,Male,Smart TV,1 Month,549,3,5490
1859,Premium,15,Australia,41,Male,Laptop,1 Month,456,4,6840
1860,Basic,10,Germany,42,Male,Laptop,1 Month,549,3,5490
1861,Premium,15,France,38,Female,Laptop,1 Month,487,3,7305
1862,Basic,13,Brazil,31,Female,Tablet,1 Month,548,4,7124
1863,Standard,11,Mexico,35,Female,Smartphone,1 Month,396,5,4356
1864,Standard,15,Spain,32,Male,Smartphone,1 Month,396,7,5940
1865,Basic,15,Italy,39,Male,Smartphone,1 Month,334,8,5010
1866,Premium,12,Spain,42,Male,Laptop,1 Month,451,7,5412
1867,Basic,11,Spain,31,Male,Tablet,1 Month,327,7,3597
1868,Standard,14,United States,38,Male,Tablet,1 Month,576,1,8064
1869,Premium,13,Canada,48,Male,Smart TV,1 Month,272,11,3536
1870,Basic,14,United States,29,Male,Tablet,1 Month,390,8,5460
1871,Basic,10,United States,43,Female,Smart TV,1 Month,296,8,2960
1872,Basic,13,Canada,49,Female,Smartphone,1 Month,356,8,4628
1873,Standard,14,United Kingdom,50,Male,Smartphone,1 Month,354,8,4956
1874,Premium,14,Australia,50,Male,Smartphone,1 Month,378,8,5292
1875,Basic,14,Germany,51,Male,Smart TV,1 Month,282,8,3948
1876,Basic,11,France,29,Male,Tablet,1 Month,516,4,5676
1877,Premium,11,Brazil,50,Female,Smartphone,1 Month,297,9,3267
1878,Standard,12,Mexico,39,Female,Tablet,1 Month,327,9,3924
1879,Standard,10,Spain,27,Female,Smart TV,1 Month,263,9,2630
1880,Basic,15,Italy,29,Male,Smart TV,1 Month,384,9,5760
1881,Premium,15,Spain,28,Male,Tablet,1 Month,287,9,4305
1882,Standard,11,Spain,46,Male,Smartphone,1 Month,314,9,3454
1883,Basic,14,United States,50,Female,Tablet,1 Month,484,4,6776
1884,Standard,12,Canada,33,Female,Tablet,1 Month,423,9,5076
1885,Premium,14,United States,32,Female,Tablet,1 Month,270,10,3780
1886,Basic,12,United States,38,Male,Smart TV,1 Month,270,11,3240
1887,Premium,13,Canada,49,Male,Smart TV,1 Month,329,10,4277
1888,Standard,12,United Kingdom,50,Male,Laptop,1 Month,357,10,4284
1889,Basic,13,Australia,37,Female,Laptop,1 Month,260,10,3380
1890,Standard,15,Germany,33,Female,Laptop,1 Month,290,10,4350
1891,Premium,11,France,33,Female,Tablet,1 Month,319,10,3509
1892,Basic,15,Brazil,46,Male,Smartphone,1 Month,317,10,4755
1893,Standard,10,Mexico,28,Male,Smartphone,1 Month,253,10,2530
1894,Premium,11,Spain,33,Male,Tablet,1 Month,281,10,3091
1895,Basic,15,Italy,45,Male,Laptop,1 Month,604,1,9060
1896,Premium,14,Spain,43,Male,Laptop,1 Month,573,2,8022
1897,Basic,11,Spain,49,Female,Smartphone,1 Month,422,4,4642
1898,Standard,13,United States,41,Female,Tablet,1 Month,391,6,5083
1899,Standard,14,Canada,39,Female,Smartphone,1 Month,423,7,5922
1900,Basic,14,United States,45,Female,Smartphone,1 Month,422,6,5908
1901,Premium,15,United States,38,Male,Tablet,1 Month,331,7,4965
1902,Basic,15,Canada,30,Male,Smart TV,1 Month,453,7,6795
1903,Standard,12,United Kingdom,27,Female,Smart TV,1 Month,514,3,6168
1904,Premium,15,Australia,36,Female,Smartphone,1 Month,514,3,7710
1905,Basic,15,Germany,36,Female,Tablet,1 Month,219,10,3285
1906,Premium,11,France,28,Male,Tablet,1 Month,314,10,3454
1907,Basic,10,Brazil,45,Female,Smartphone,1 Month,344,9,3440
1908,Standard,15,Mexico,41,Male,Smartphone,1 Month,353,9,5295
1909,Standard,12,Spain,29,Male,Smart TV,1 Month,325,9,3900
1910,Basic,15,Italy,35,Male,Smartphone,1 Month,324,9,4860
1911,Premium,12,Spain,36,Female,Smart TV,1 Month,324,9,3888
1912,Basic,11,Spain,41,Male,Laptop,1 Month,357,9,3927
1913,Standard,11,United States,46,Male,Tablet,1 Month,327,9,3597
1914,Premium,11,Canada,46,Female,Tablet,1 Month,327,9,3597
1915,Basic,10,United States,42,Male,Smartphone,1 Month,328,9,3280
1916,Premium,13,United States,40,Male,Tablet,1 Month,359,8,4667
1917,Basic,14,Canada,32,Female,Tablet,1 Month,242,12,3388
1918,Standard,11,United Kingdom,34,Female,Smartphone,1 Month,456,7,5016
1919,Standard,11,Australia,27,Female,Smart TV,1 Month,426,7,4686
1920,Basic,11,Germany,38,Male,Laptop,1 Month,486,4,5346
1921,Premium,14,France,34,Female,Laptop,1 Month,379,7,5306
1922,Basic,13,Brazil,28,Male,Tablet,1 Month,446,7,5798
1923,Standard,12,Mexico,48,Male,Smartphone,1 Month,386,7,4632
1924,Premium,13,Spain,42,Female,Laptop,1 Month,417,7,5421
1925,Basic,10,Italy,37,Female,Smart TV,1 Month,389,7,3890
1926,Premium,11,Spain,28,Female,Tablet,1 Month,487,6,5357
1927,Basic,13,Spain,43,Female,Smart TV,1 Month,396,7,5148
1928,Standard,10,United States,44,Female,Smart TV,1 Month,488,7,4880
1929,Standard,12,Canada,33,Female,Smartphone,1 Month,334,8,4008
1930,Basic,13,United States,36,Male,Smart TV,1 Month,427,7,5551
1931,Premium,14,United States,27,Male,Tablet,1 Month,334,8,4676
1932,Basic,11,Canada,41,Male,Tablet,1 Month,426,9,4686
1933,Standard,14,United Kingdom,32,Male,Smart TV,1 Month,303,9,4242
1934,Premium,12,Australia,36,Female,Laptop,1 Month,334,9,4008
1935,Basic,12,Germany,36,Female,Tablet,1 Month,212,12,2544
1936,Premium,13,France,36,Male,Laptop,1 Month,449,7,5837
1937,Basic,14,Brazil,32,Male,Smart TV,1 Month,356,7,4984
1938,Standard,10,Mexico,45,Female,Smartphone,1 Month,385,7,3850
1939,Standard,11,Spain,43,Female,Tablet,1 Month,390,8,4290
1940,Basic,10,Italy,35,Male,Tablet,1 Month,419,8,4190
1941,Premium,13,Spain,29,Female,Smart TV,1 Month,325,8,4225
1942,Basic,14,Spain,33,Female,Smart TV,1 Month,355,8,4970
1943,Standard,14,United States,49,Male,Smart TV,1 Month,347,8,4858
1944,Premium,15,Canada,27,Male,Tablet,1 Month,375,8,5625
1945,Basic,14,United States,39,Female,Smart TV,1 Month,312,8,4368
1946,Basic,10,United States,34,Female,Smart TV,1 Month,332,11,3320
1947,Basic,12,Canada,39,Male,Smartphone,1 Month,241,12,2892
1948,Standard,11,United Kingdom,39,Female,Laptop,1 Month,356,9,3916
1949,Premium,15,Australia,39,Female,Smart TV,1 Month,355,9,5325
1950,Basic,10,Germany,40,Female,Laptop,1 Month,381,9,3810
1951,Basic,15,France,40,Male,Tablet,1 Month,318,9,4770
1952,Premium,14,Brazil,31,Male,Smartphone,1 Month,314,9,4396
1953,Standard,12,Mexico,47,Male,Smartphone,1 Month,362,9,4344
1954,Standard,11,Spain,43,Male,Laptop,1 Month,393,10,4323
1955,Basic,13,Italy,34,Male,Smartphone,1 Month,270,11,3510
1956,Premium,12,Spain,30,Female,Tablet,1 Month,240,12,2880
1957,Standard,15,Spain,33,Female,Smartphone,1 Month,329,10,4935
1958,Basic,12,United States,29,Male,Tablet,1 Month,353,10,4236
1959,Standard,14,Canada,35,Female,Smartphone,1 Month,259,10,3626
1960,Premium,13,United States,41,Female,Laptop,1 Month,288,10,3744
1961,Basic,14,United States,34,Female,Smartphone,1 Month,348,10,4872
1962,Premium,12,Canada,28,Female,Tablet,1 Month,316,10,3792
1963,Standard,15,United Kingdom,31,Male,Smart TV,1 Month,253,10,3795
1964,Basic,15,Australia,29,Male,Smart TV,1 Month,573,1,8595
1965,Standard,12,Germany,44,Female,Tablet,1 Month,573,2,6876
1966,Premium,10,France,44,Female,Tablet,1 Month,514,4,5140
1967,Basic,13,Brazil,29,Male,Laptop,1 Month,392,5,5096
1968,Standard,12,Mexico,32,Female,Tablet,1 Month,453,6,5436
1969,Premium,11,Spain,31,Male,Smartphone,1 Month,423,7,4653
1970,Basic,14,Italy,27,Male,Laptop,1 Month,361,8,5054
1971,Premium,13,Spain,43,Female,Laptop,1 Month,300,8,3900
1972,Basic,14,Spain,48,Male,Tablet,1 Month,391,9,5474
1973,Standard,15,United States,37,Female,Tablet,1 Month,361,9,5415
1974,Standard,11,Canada,42,Male,Smartphone,1 Month,453,5,4983
1975,Basic,11,United States,40,Male,Tablet,1 Month,452,4,4972
1976,Premium,13,United States,37,Female,Tablet,1 Month,323,10,4199
1977,Basic,12,Canada,31,Male,Smartphone,1 Month,271,12,3252
1978,Standard,11,United Kingdom,30,Male,Smart TV,1 Month,546,3,6006
1979,Premium,15,Australia,51,Female,Smartphone,1 Month,313,9,4695
1980,Basic,15,Germany,42,Female,Laptop,1 Month,355,9,5325
1981,Premium,13,France,37,Female,Smartphone,1 Month,325,9,4225
1982,Basic,14,Brazil,44,Female,Smartphone,1 Month,357,9,4998
1983,Standard,11,Mexico,37,Male,Tablet,1 Month,327,9,3597
1984,Standard,11,Spain,44,Male,Smartphone,1 Month,357,9,3927
1985,Basic,11,Italy,40,Male,Tablet,1 Month,455,6,5005
1986,Premium,15,Spain,27,Male,Smart TV,1 Month,375,8,5625
1987,Basic,12,Spain,31,Male,Smart TV,1 Month,395,7,4740
1988,Standard,15,United States,39,Female,Smartphone,1 Month,456,7,6840
1989,Premium,12,Canada,47,Female,Tablet,1 Month,456,6,5472
